user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive,youtube_views,youtube_likes,youtube_comments,screen_time_hours,user_id,age,gender,technology_usage_hours,social_media_usage_hours,gaming_hours,mental_health_status,stress_level,sleep_hours,physical_activity_hours,support_systems_access,work_environment_impact,online_support_usage,heavy_user,total_usage,stress_level_num,digital_wellbeing_index,work_environment_num
1042,2024-02-20 01:36:01.920640213,Google Docs,Productivity,154.46,5,2,True,232223.4150943396,12724.830188679245,2427.7295597484276,2.6,USER-05648,24,Other,4.44,4.86,1.63,Poor,Low,6.67,2.97,No,Neutral,No,1,248627.60484276726,1,0.9049999999999998,0
1097,2024-02-06 09:09:46.995665222,Microsoft Teams,Productivity,70.86,2,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-05486,29,Other,6.22,1.81,3.1,Excellent,Low,4.59,1.38,No,Neutral,Yes,0,248598.13484276726,1,1.39,0
1051,2024-03-19 20:42:10.443481161,Google Maps,Utilities,69.29,0,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00050,38,Female,3.06,0.82,2.76,Excellent,Low,4.41,8.6,No,Neutral,Yes,0,248557.1148427673,1,1.7950000000000002,0
1079,2024-03-15 06:00:36.012004002,Evernote,Productivity,88.73,1,4,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-07353,34,Female,5.55,5.06,1.68,Good,High,8.88,2.37,Yes,Negative,No,0,248607.74484276728,3,0.9550000000000003,-1
1031,2024-02-22 09:40:30.810270090,Netflix,Entertainment,73.5,4,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00050,38,Female,3.06,0.82,2.76,Excellent,Low,4.41,8.6,No,Neutral,Yes,0,248548.3248427673,1,1.7950000000000002,0
1032,2024-03-17 19:54:38.292764255,Gmail,Utilities,61.71,5,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-07586,49,Other,1.74,6.1,4.81,Good,Medium,4.06,2.55,No,Negative,Yes,0,248549.94484276726,2,-0.68,-1
1013,2024-02-25 15:35:49.916638880,Facebook,Social,74.63,2,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-07365,29,Other,2.08,4.68,4.14,Poor,Medium,4.36,2.23,Yes,Neutral,No,0,248517.2948427673,2,-0.10666666666666647,0
1088,2024-03-21 02:33:39.073024342,Snapchat,Social,138.82,1,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.3,USER-03486,45,Other,10.15,3.13,1.71,Good,High,7.83,8.87,Yes,Positive,No,1,248690.7848427673,3,1.175,1
1055,2024-02-18 20:28:14.964988329,Snapchat,Social,97.22,2,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-02384,35,Other,2.88,2.89,0.38,Fair,Low,8.28,9.81,Yes,Negative,No,0,248597.0348427673,1,2.6949999999999994,-1
1042,2024-03-15 16:12:19.446482161,Instagram,Social,209.48,3,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,3.5,USER-01602,53,Female,1.22,6.56,1.65,Good,High,6.69,2.24,Yes,Positive,Yes,1,248711.3148427673,3,0.032500000000000195,1
1097,2024-02-06 09:09:46.995665222,Microsoft Teams,Productivity,70.86,2,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00077,47,Female,11.46,4.81,4.68,Fair,Medium,6.43,7.89,No,Neutral,Yes,0,248634.30484276728,2,0.54,0
1069,2024-01-19 04:13:02.660886962,YouTube,Entertainment,86.42,2,4,False,320771.0,22934.0,686.0,1.4,USER-04819,31,Female,6.95,1.0,3.28,Fair,Low,6.85,4.66,Yes,Neutral,No,0,345607.56,1,2.925,0
1033,2024-03-18 06:06:21.727242414,Slack,Productivity,64.93,5,3,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-07399,51,Male,5.97,4.16,4.99,Poor,Low,5.43,2.61,No,Neutral,No,0,248557.16484276726,1,0.6349999999999998,0
1099,2024-01-08 10:25:10.103367789,Gmail,Utilities,86.93,2,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-04755,62,Other,1.2,1.67,1.57,Excellent,High,7.29,9.64,Yes,Positive,No,0,248653.67484276727,3,1.405,1
1091,2024-01-29 03:48:33.371123708,YouTube,Entertainment,71.42,1,8,False,95869.0,7904.0,1344.0,1.2,USER-06791,28,Male,1.83,3.37,1.42,Poor,Medium,5.87,7.54,No,Positive,Yes,0,106337.65,2,0.8333333333333334,1
1082,2024-03-21 08:23:12.464154718,WhatsApp,Social,63.44,2,11,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-04204,55,Other,3.28,2.9,0.42,Good,High,6.41,1.33,No,Positive,No,0,248604.8548427673,3,0.8775000000000001,1
1069,2024-02-28 13:30:30.610203401,Slack,Productivity,120.59,1,3,True,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-02043,36,Other,9.34,5.41,1.32,Good,High,7.28,6.72,Yes,Negative,No,1,248638.63484276726,3,0.4675,-1
1077,2024-02-17 06:36:07.922640880,Twitter,Social,74.06,1,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00050,38,Female,3.06,0.82,2.76,Excellent,Low,4.41,8.6,No,Neutral,Yes,0,248589.8848427673,1,1.7950000000000002,0
1041,2024-03-08 00:41:17.625875292,Gmail,Utilities,69.05,1,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-06791,28,Male,1.83,3.37,1.42,Poor,Medium,5.87,7.54,No,Positive,Yes,0,248543.25484276726,2,0.8333333333333334,1
1001,2024-02-18 02:59:34.791597199,Google Maps,Utilities,73.82,4,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-04482,19,Male,1.65,7.62,3.6,Excellent,High,7.31,4.49,No,Neutral,Yes,0,248501.6648427673,3,-0.07750000000000012,0
1019,2024-03-26 22:23:00.460153385,Camera,Utilities,89.53,0,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-09213,45,Female,8.33,4.66,1.79,Fair,Low,4.6,2.02,No,Neutral,Yes,0,248556.40484276728,1,-0.03000000000000025,0
1066,2024-01-30 21:19:08.782927642,Microsoft Teams,Productivity,116.23,0,3,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.9,USER-09896,18,Male,3.24,2.28,0.34,Good,Low,5.54,7.9,No,Neutral,No,0,248600.40484276728,1,1.6300000000000001,0
1006,2024-01-30 07:28:56.978992998,Twitch,Entertainment,71.35,3,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-07937,59,Female,9.07,4.05,1.86,Excellent,Low,6.16,8.9,No,Negative,Yes,0,248554.5648427673,1,1.0550000000000002,-1
1024,2024-01-22 10:52:03.441147049,Chrome,Utilities,114.29,4,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.9,USER-02826,20,Other,2.95,2.98,3.49,Good,High,5.07,2.79,Yes,Neutral,Yes,0,248560.4448427673,3,0.5225000000000001,0
1019,2024-03-26 22:23:00.460153385,Camera,Utilities,89.53,0,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-01637,25,Male,4.86,1.7,0.76,Fair,Medium,6.72,5.26,No,Negative,Yes,0,248534.30484276728,2,1.6733333333333331,-1
1031,2024-01-31 13:20:25.608536179,Facebook,Social,132.83,6,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.2,USER-03275,38,Female,10.62,3.92,0.55,Poor,Medium,6.42,9.8,No,Negative,Yes,1,248624.31484276726,2,0.8333333333333334,-1
1094,2024-02-02 01:01:27.629209736,Gmail,Utilities,75.79,4,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-06177,55,Female,1.84,5.98,3.14,Good,High,4.36,4.52,Yes,Negative,No,0,248627.90484276728,3,-0.405,-1
1026,2024-03-29 18:06:36.132044015,YouTube,Entertainment,140.01,3,10,False,97356.0,7618.0,220.0,2.3,USER-07418,64,Male,6.95,5.03,4.53,Excellent,Medium,5.69,9.21,No,Neutral,Yes,1,106471.72,2,0.22000000000000006,0
1007,2024-01-25 13:52:35.851950650,Spotify,Entertainment,140.73,1,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.3,USER-07950,58,Other,11.83,6.58,3.41,Poor,Medium,6.37,7.74,No,Positive,Yes,1,248624.93484276728,2,-0.06999999999999999,1
1060,2024-01-20 13:42:59.659886629,Spotify,Entertainment,57.98,2,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-02295,22,Male,8.31,0.93,1.51,Fair,Low,4.66,4.93,No,Negative,No,0,248547.2948427673,1,1.865,-1
1057,2024-03-08 09:25:37.712570857,Gmail,Utilities,72.25,0,10,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00077,47,Female,11.46,4.81,4.68,Fair,Medium,6.43,7.89,No,Neutral,Yes,0,248598.6948427673,2,0.54,0
1100,2024-02-11 15:08:56.578859620,Slack,Productivity,72.07,5,2,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00077,47,Female,11.46,4.81,4.68,Fair,Medium,6.43,7.89,No,Neutral,Yes,0,248638.5148427673,2,0.54,0
1086,2024-03-21 20:02:19.246415472,Instagram,Social,61.59,5,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-02295,22,Male,8.31,0.93,1.51,Fair,Low,4.66,4.93,No,Negative,No,0,248575.90484276728,1,1.865,-1
1028,2024-03-06 20:17:12.344114705,YouTube,Entertainment,73.79,2,6,False,351808.0,32372.0,1560.0,1.2,USER-07937,59,Female,9.07,4.05,1.86,Excellent,Low,6.16,8.9,No,Negative,Yes,0,386940.02999999997,1,1.0550000000000002,-1
1026,2024-02-01 16:17:07.542514171,Notion,Productivity,64.99,2,3,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-01227,43,Female,4.87,2.63,1.73,Excellent,Medium,7.01,5.35,No,Positive,No,0,248537.65484276728,2,1.46,1
1014,2024-01-10 11:12:42.254084694,Instagram,Social,134.82,1,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.2,USER-09799,26,Male,10.46,0.49,3.01,Excellent,High,5.54,6.5,No,Negative,Yes,1,248585.99484276728,3,1.2625,-1
1096,2024-01-11 14:09:24.188062687,Evernote,Productivity,71.26,7,6,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00050,38,Female,3.06,0.82,2.76,Excellent,Low,4.41,8.6,No,Neutral,Yes,0,248615.0848427673,1,1.7950000000000002,0
1009,2024-01-06 01:36:59.539846615,Facebook,Social,168.18,1,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.8,USER-01961,56,Female,9.07,5.54,1.67,Poor,High,8.61,7.12,Yes,Negative,Yes,1,248652.96484276728,3,0.7674999999999998,-1
1061,2024-03-02 00:29:46.195398466,Facebook,Social,131.26,3,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.2,USER-08708,18,Male,3.26,5.59,4.21,Poor,Low,5.21,1.08,No,Negative,No,1,248617.7848427673,1,-0.18999999999999995,-1
1059,2024-03-31 07:15:01.500500167,Twitch,Entertainment,166.04,3,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.8,USER-05100,34,Female,9.53,3.86,1.88,Fair,High,4.85,8.67,Yes,Positive,Yes,1,248675.6048427673,3,0.24749999999999994,1
1029,2024-02-29 12:05:02.500833611,Evernote,Productivity,64.16,3,4,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-06980,49,Male,7.08,3.21,3.52,Good,Low,8.87,3.33,No,Negative,No,0,248552.24484276728,1,2.8299999999999996,-1
1044,2024-02-04 17:50:16.605535178,Spotify,Entertainment,107.48,2,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-04457,23,Female,7.46,0.31,1.19,Fair,High,8.29,1.89,No,Positive,Yes,0,248579.3948427673,3,1.9949999999999999,1
1067,2024-01-07 05:17:23.147715905,WhatsApp,Social,115.62,0,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.9,USER-02614,33,Other,7.3,7.59,1.86,Excellent,Medium,8.65,1.48,No,Negative,No,0,248625.37484276728,2,0.3533333333333335,-1
1052,2024-01-17 09:15:03.901300433,Twitch,Entertainment,72.76,3,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-07937,59,Female,9.07,4.05,1.86,Excellent,Low,6.16,8.9,No,Negative,Yes,0,248600.9748427673,1,1.0550000000000002,-1
1082,2024-03-01 17:12:49.456485495,Twitch,Entertainment,66.58,5,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-01227,43,Female,4.87,2.63,1.73,Excellent,Medium,7.01,5.35,No,Positive,No,0,248598.24484276728,2,1.46,1
1093,2024-01-14 03:19:44.794931644,WhatsApp,Social,95.03,3,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-02384,35,Other,2.88,2.89,0.38,Fair,Low,8.28,9.81,Yes,Negative,No,0,248630.84484276728,1,2.6949999999999994,-1
1056,2024-02-17 14:36:46.335445148,Twitter,Social,139.43,2,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.3,USER-07088,45,Male,7.95,6.98,3.48,Excellent,Medium,7.07,4.98,Yes,Positive,No,1,248657.16484276726,2,0.029999999999999954,1
1002,2024-03-29 07:54:52.697565856,Snapchat,Social,80.98,7,9,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-03143,22,Other,1.55,2.07,4.21,Poor,High,7.06,6.25,Yes,Negative,No,0,248519.3948427673,3,1.2475,-1
1099,2024-02-22 18:24:50.896965655,Weather,Utilities,83.4,2,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-09090,53,Male,10.57,7.28,3.45,Fair,Low,5.65,9.81,No,Neutral,No,0,248657.5348427673,1,-0.815,0
1094,2024-03-01 04:06:19.326442148,Twitch,Entertainment,71.49,2,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-05486,29,Other,6.22,1.81,3.1,Excellent,Low,4.59,1.38,No,Neutral,Yes,0,248596.76484276727,1,1.39,0
1099,2024-01-08 10:25:10.103367789,Gmail,Utilities,86.93,2,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-09888,26,Male,9.18,4.99,0.78,Excellent,High,5.39,4.62,Yes,Neutral,No,0,248621.26484276727,3,0.09999999999999987,0
1080,2024-01-17 03:25:30.510170056,YouTube,Entertainment,138.13,3,5,False,413646.0,7908.0,1517.0,2.3,USER-00109,32,Other,4.63,3.31,3.66,Fair,Low,6.98,5.32,No,Neutral,Yes,1,424356.33,1,1.8350000000000002,0
1038,2024-03-09 16:44:29.689896632,Spotify,Entertainment,73.59,0,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-02782,31,Male,9.46,7.86,3.69,Poor,High,5.85,2.87,No,Positive,No,0,248554.49484276728,3,-0.5025000000000002,1
1038,2024-03-09 16:44:29.689896632,Spotify,Entertainment,73.59,0,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-06791,28,Male,1.83,3.37,1.42,Poor,Medium,5.87,7.54,No,Positive,Yes,0,248541.79484276727,2,0.8333333333333334,1
1080,2024-03-25 17:58:55.178392798,Google Maps,Utilities,93.79,2,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-06088,52,Other,4.21,2.36,1.65,Good,Medium,4.07,2.99,Yes,Negative,Yes,0,248625.6448427673,2,0.5700000000000002,-1
1062,2024-01-17 12:09:50.596865622,Chrome,Utilities,98.87,2,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-00605,26,Female,7.75,5.6,0.1,Fair,Medium,8.16,6.43,No,Negative,No,0,248600.48484276727,2,0.8533333333333335,-1
1006,2024-02-15 10:54:27.489163054,Gmail,Utilities,97.46,1,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-02384,35,Other,2.88,2.89,0.38,Fair,Low,8.28,9.81,Yes,Negative,No,0,248543.27484276728,1,2.6949999999999994,-1
1079,2024-03-04 03:28:23.367789263,Notion,Productivity,112.84,1,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.9,USER-09896,18,Male,3.24,2.28,0.34,Good,Low,5.54,7.9,No,Neutral,No,0,248613.01484276727,1,1.6300000000000001,0
1008,2024-02-20 21:15:47.115705235,Facebook,Social,76.53,1,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-06177,55,Female,1.84,5.98,3.14,Good,High,4.36,4.52,Yes,Negative,No,0,248544.64484276727,3,-0.405,-1
1027,2024-03-12 08:05:55.318439480,Twitch,Entertainment,93.6,1,9,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-02384,35,Other,2.88,2.89,0.38,Fair,Low,8.28,9.81,Yes,Negative,No,0,248567.4148427673,1,2.6949999999999994,-1
1037,2024-03-21 06:55:49.116372124,Google Docs,Productivity,117.68,1,6,True,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-01714,54,Other,1.94,1.61,1.88,Excellent,Low,5.92,4.47,Yes,Neutral,Yes,0,248609.47484276726,1,2.155,0
1086,2024-03-28 11:31:25.828609537,Instagram,Social,64.48,1,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-07399,51,Male,5.97,4.16,4.99,Poor,Low,5.43,2.61,No,Neutral,No,0,248605.71484276728,1,0.6349999999999998,0
1069,2024-02-28 13:30:30.610203401,Slack,Productivity,120.59,1,3,True,232223.4150943396,12724.830188679245,2427.7295597484276,2.0,USER-07339,48,Other,1.12,6.56,4.44,Good,Low,6.62,1.45,No,Negative,Yes,1,248640.7548427673,1,0.03000000000000025,-1
1021,2024-01-25 17:31:04.221407135,Camera,Utilities,112.81,1,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.9,USER-08600,40,Female,11.8,4.62,2.01,Excellent,Medium,5.49,1.63,No,Positive,No,0,248581.23484276727,2,0.29000000000000004,1
1033,2024-02-04 04:00:04.801600533,Twitter,Social,76.3,0,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.3,USER-00285,37,Male,1.94,3.76,2.63,Poor,Low,6.65,5.13,No,Negative,Yes,0,248549.68484276728,1,1.4450000000000003,-1
1041,2024-03-08 00:41:17.625875292,Gmail,Utilities,69.05,1,7,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-04482,19,Male,1.65,7.62,3.6,Excellent,High,7.31,4.49,No,Neutral,Yes,0,248538.89484276727,3,-0.07750000000000012,0
1017,2024-01-29 20:33:31.870623541,Spotify,Entertainment,72.64,4,9,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00077,47,Female,11.46,4.81,4.68,Fair,Medium,6.43,7.89,No,Neutral,Yes,0,248562.0848427673,2,0.54,0
1017,2024-01-29 20:33:31.870623541,Spotify,Entertainment,72.64,4,9,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-01408,59,Male,11.09,6.96,4.17,Poor,Medium,7.1,1.29,Yes,Negative,No,0,248569.4248427673,2,0.04666666666666656,-1
1015,2024-01-09 15:32:57.059019673,Twitter,Social,63.15,0,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-06980,49,Male,7.08,3.21,3.52,Good,Low,8.87,3.33,No,Negative,No,0,248534.23484276727,1,2.8299999999999996,-1
1031,2024-01-19 23:52:47.855951984,Slack,Productivity,58.99,1,4,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.0,USER-03956,47,Male,2.41,4.09,4.39,Poor,Medium,6.21,0.33,Yes,Positive,No,0,248536.39484276727,2,0.7066666666666667,1
1069,2024-02-24 01:43:42.874291431,YouTube,Entertainment,68.7,3,8,False,73362.0,4204.0,400.0,1.1,USER-06980,49,Male,7.08,3.21,3.52,Good,Low,8.87,3.33,No,Negative,No,0,79190.81,1,2.8299999999999996,-1
1098,2024-03-20 20:00:24.008002668,WhatsApp,Social,131.16,0,9,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.2,USER-08059,23,Male,8.61,5.01,3.38,Excellent,High,6.48,6.97,Yes,Negative,No,1,248670.7848427673,3,0.36750000000000016,-1
1093,2024-03-06 21:00:54.018006002,Slack,Productivity,115.19,3,6,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.9,USER-02511,47,Female,2.65,2.22,0.68,Good,Low,4.94,0.85,Yes,Negative,Yes,0,248653.40484276728,1,1.36,-1
1038,2024-02-09 12:10:19.406468823,Slack,Productivity,63.85,1,6,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.1,USER-06980,49,Male,7.08,3.21,3.52,Good,Low,8.87,3.33,No,Negative,No,0,248560.93484276728,1,2.8299999999999996,-1
1077,2024-03-25 16:31:31.830610204,WhatsApp,Social,106.12,3,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-04457,23,Female,7.46,0.31,1.19,Fair,High,8.29,1.89,No,Positive,Yes,0,248611.0348427673,3,1.9949999999999999,1
1017,2024-01-24 23:18:42.374124708,Weather,Utilities,73.35,2,3,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-00050,38,Female,3.06,0.82,2.76,Excellent,Low,4.41,8.6,No,Neutral,Yes,0,248530.1748427673,1,1.7950000000000002,0
1100,2024-01-08 06:03:00.060020006,WhatsApp,Social,88.65,2,6,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-06554,26,Female,9.35,0.33,2.64,Good,High,4.43,5.36,No,Positive,No,0,248622.23484276727,3,1.025,1
1053,2024-02-12 13:43:28.469489830,Twitch,Entertainment,108.23,2,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.8,USER-04270,32,Other,1.8,2.42,3.03,Fair,Low,5.12,9.17,Yes,Neutral,No,0,248599.5448427673,1,1.35,0
1019,2024-03-26 22:23:00.460153385,Camera,Utilities,89.53,0,4,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-06554,26,Female,9.35,0.33,2.64,Good,High,4.43,5.36,No,Positive,No,0,248538.11484276727,3,1.025,1
1007,2024-03-18 09:01:08.422807603,Google Maps,Utilities,83.22,2,8,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.4,USER-04755,62,Other,1.2,1.67,1.57,Excellent,High,7.29,9.64,Yes,Positive,No,0,248560.96484276728,3,1.405,1
1098,2024-03-10 15:19:01.580526842,Evernote,Productivity,93.16,1,5,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.6,USER-02384,35,Other,2.88,2.89,0.38,Fair,Low,8.28,9.81,Yes,Negative,No,0,248633.9748427673,1,2.6949999999999994,-1
1035,2024-03-02 02:40:51.217072358,Instagram,Social,134.14,1,5,False,232223.4150943396,12724.830188679245,2427.7295597484276,2.2,USER-02991,55,Female,1.86,2.93,0.47,Good,Low,6.08,9.86,No,Negative,No,1,248630.5148427673,1,1.575,-1
1089,2024-02-01 02:26:55.738579526,Google Docs,Productivity,90.26,1,4,True,232223.4150943396,12724.830188679245,2427.7295597484276,1.5,USER-09710,49,Other,2.93,0.48,4.54,Poor,High,8.31,6.98,Yes,Neutral,No,0,248633.9748427673,3,1.9575,0
1001,2024-02-18 02:59:34.791597199,Google Maps,Utilities,73.82,4,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-01408,59,Male,11.09,6.96,4.17,Poor,Medium,7.1,1.29,Yes,Negative,No,0,248547.6048427673,2,0.04666666666666656,-1
1100,2024-03-03 16:32:58.259419807,YouTube,Entertainment,86.04,3,5,False,408981.0,5657.0,7351.0,1.4,USER-09090,53,Male,10.57,7.28,3.45,Fair,Low,5.65,9.81,No,Neutral,No,0,423274.19999999995,1,-0.815,0
1033,2024-01-31 18:26:17.325775258,YouTube,Entertainment,107.74,1,6,False,327459.0,7805.0,6076.0,1.8,USER-05580,41,Male,1.93,1.6,1.54,Fair,Low,5.59,1.91,Yes,Neutral,Yes,0,342543.11,1,1.9949999999999999,0
1044,2024-01-10 03:55:45.515171723,YouTube,Entertainment,73.77,4,4,False,86256.0,1675.0,1042.0,1.2,USER-01408,59,Male,11.09,6.96,4.17,Poor,Medium,7.1,1.29,Yes,Negative,No,0,90189.58,2,0.04666666666666656,-1
1000,2024-02-04 22:56:08.322774258,Twitch,Entertainment,71.18,1,2,False,232223.4150943396,12724.830188679245,2427.7295597484276,1.2,USER-07937,59,Female,9.07,4.05,1.86,Excellent,Low,6.16,8.9,No,Negative,Yes,0,248540.39484276727,1,1.0550000000000002,-1
